site,year,month,day,code,comment,,,,,
960559,2010,2,12,J2,,,,,,
020942,2010,2,12,J2,,,,,,
020941,2010,2,12,J2,,,,,,
960591,2010,2,15,C4,,,,,,
93021,2010,2,15,C4,,,,,,
93060,2010,2,15,"C4,J1",,,,,,
950246,2010,2,15,"C4,J1",,,,,,
071159,2010,2,15,J2,,,,,,
020998,2010,2,15,J2,,,,,,
950302,2010,2,15,J2,,,,,,
020996,2010,2,15,J2,,,,,,
020997,2010,2,15,J2,,,,,,
950190,2010,2,15,J2,,,,,,
960544,2010,2,15,J2,,,,,,
960555,2010,2,15,J2,,,,,,
960574,2010,2,15,J2,,,,,,
960575,2010,2,15,J2,,,,,,
071158,2010,2,15,J2,,,,,,
950248,2010,2,15,J2,,,,,,
020930,2010,2,15,J2,,,,,,
960600,2010,2,16,"C4,J1",,,,,,
93057,2010,2,16,"C4,J1",,,,,,
960599,2010,2,16,"C4,J1",,,,,,
960728,2010,2,16,"C4,J1",,,,,,
93102,2010,2,16,J2,,,,,,
031103,2010,2,16,J2,,,,,,
950293,2010,2,16,J2,,,,,,
950292,2010,2,16,J2,,,,,,
020931,2010,2,16,J2,,,,,,
950195,2010,2,16,J2,,,,,,
950240,2010,2,16,J2,,,,,,
960568,2010,2,16,J2,,,,,,
071162,2010,2,16,J2,,,,,,
950298,2010,2,16,J2,,,,,,
020964,2010,2,16,C4,,,,,,
93058,2010,2,17,"C4,J1",,,,,,
93059,2010,2,17,"C4,J1",,,,,,
950252,2010,2,17,"C4,J1",,,,,,
950493,2010,2,17,"C4,J1",,,,,,
960598,2010,2,17,"C4,J1",,,,,,
960727,2010,2,17,"C4,J1",,,,,,
970822,2010,2,17,J2,,,,,,
950197,2010,2,17,J2,,,,,,
950199,2010,2,17,J2,,,,,,
970803,2010,2,17,J2,,,,,,
950247,2010,2,17,C4,,,,,,
960570,2010,2,17,C4,,,,,,
93058,2010,2,18,"C4,J1",,,,,,
960725,2010,2,18,"C4,J1",,,,,,
950237,2010,2,18,"C4,J1",,,,,,
960662,2010,2,18,J2,,,,,,
960664,2010,2,18,J2,,,,,,
940035,2010,2,18,J2,,,,,,
950379,2010,2,18,J2,,,,,,
960676,2010,2,18,A2,,,,,,
950497,2010,2,19,"C4,J1",,,,,,
960567,2010,2,19,"C4,J1",,,,,,
960565,2010,2,19,"C4,J1",,,,,,
960603,2010,2,19,"C4,J1",,,,,,
950386,2010,2,19,J2,,,,,,
950385,2010,2,19,J2,,,,,,
960660,2010,2,19,J2,,,,,,
960619,2010,2,20,J2,,,,,,
950457,2010,2,22,"C4,J1",,,,,,
950456,2010,2,22,"C4,J1",,,,,,
031102,2010,2,22,"C4,J1",,,,,,
970779,2010,2,22,"C4,J2",,,,,,
950397,2010,2,22,J2,,,,,,
960537,2010,2,22,J2,,,,,,
950153,2010,2,22,J2,,,,,,
960539,2010,2,22,J2,,,,,,
020851,2010,2,22,"C4,J2",,,,,,
970812,2010,2,23,D,,,,,,
960623,2010,2,23,"C4,J1",,,,,,
960676,2010,2,23,"C4,J1,Q",,,,,,
93094,2010,2,23,"C4,J1",,,,,,
960622,2010,2,23,"C4,J1",,,,,,
960624,2010,2,23,"C4,J1",,,,,,
970781,2010,2,23,"C4,J2",,,,,,
960551,2010,2,23,"C4,J2",,,,,,
950188,2010,2,23,"C4,J2",,,,,,
970783,2010,2,23,"C4,J2",,,,,,
020860,2010,2,23,"C4,J2",,,,,,
93093,2010,2,24,"C4,J1,Q",,,,,,
970789,2010,2,24,"C4,J1",,,,,,
960678,2010,2,24,"C4,J1",,,,,,
93052,2010,2,24,"C4,J1",,,,,,
92110,2010,2,24,"C4,J1",,,,,,
950405,2010,2,24,"C4,J1",,,,,,
950357,2010,2,24,"C4,J1,Q",,,,,,
93095,2010,2,24,"C4,J1",,,,,,
960508,2010,2,24,"C4,J2",,,,,,
960553,2010,2,24,"C4,J2",,,,,,
93008,2010,2,24,J2,,,,,,
950187,2010,2,24,"C4,J2",,,,,,
940043,2010,2,24,J2,,,,,,
940015,2010,2,24,J2,,,,,,
960584,2010,2,24,J2,,,,,,
93097,2010,2,25,"C4,J1",,,,,,
950359,2010,2,25,"C4,J1",,,,,,
950360,2010,2,25,"C4,J1,Q",,,,,,
071160,2010,2,25,"C4,J1",,,,,,
950117,2010,2,25,"C4,J1",,,,,,
950362,2010,2,25,"C4,J1",,,,,,
960532,2010,2,25,J2,,,,,,
081171,2010,2,25,J2,,,,,,
950225,2010,2,25,J2,,,,,,
950192,2010,2,25,"C4,J2",,,,,,
950118,2010,2,25,J2,,,,,,
950124,2010,2,25,J2,,,,,,
020933,2010,2,25,J2,,,,,,
950193,2010,2,26,D,,,,,,
93019,2010,2,26,"C4,J1",,,,,,
93032,2010,2,26,"C4,J1",,,,,,
960673,2010,2,26,J1,,,,,,
950415,2010,2,26,"C4,J1",,,,,,
950102,2010,2,26,"C4,J1",,,,,,
940006,2010,2,26,J2,,,,,,
960519,2010,2,26,J2,,,,,,
071152,2010,2,26,J2,,,,,,
970813,2010,2,27,D,,,,,,
960555,2010,3,1,D,,,,,,
93073,2010,3,1,"C4,J1",,,,,,
950433,2010,3,1,"C4,J1",,,,,,
960730,2010,3,1,"C4,J1",,,,,,
960581,2010,3,1,"C4,J1",,,,,,
960543,2010,3,1,"C4,J1",,,,,,
950316,2010,3,1,"C4,J1",,,,,,
940020,2010,3,1,"C4,J1",,,,,,
950373,2010,3,1,"C4,J1",,,,,,
000842,2010,3,1,"C4,J1",,,,,,
950436,2010,3,1,"C4,J1",,,,,,
950161,2010,3,1,"C4,J1",,,,,,
950211,2010,3,1,"C4,J1",,,,,,
950484,2010,3,1,"C4,J1",,,,,,
950494,2010,3,1,"C4,J1",,,,,,
940099,2010,3,1,"C4,J1",,,,,,
960680,2010,3,1,J1,,,,,,
071152,2010,3,2,J2,,,,,,
041134,2010,3,2,"C4,J1",,,,,,
93088,2010,3,2,"C4,J1",,,,,,
051146,2010,3,2,"C4,J1",,,,,,
960733,2010,3,2,"C4,J1",,,,,,
091176,2010,3,2,"C4,J1",,,,,,
960715,2010,3,2,"C4,J1",,,,,,
950160,2010,3,2,"C4,J1",,,,,,
960683,2010,3,2,"C4,J1",,,,,,
950368,2010,3,2,"C4,J1",,,,,,
950295,2010,3,2,"C4,J1",,,,,,
960596,2010,3,2,"C4,J1",,,,,,
960561,2010,3,2,"C4,J1",,,,,,
950443,2010,3,2,"C4,J1",,,,,,
940027,2010,3,2,"C4,J1",,,,,,
950486,2010,3,2,"C4,J1",,,,,,
950273,2010,3,3,"C4,J2",,,,,,
020847,2010,3,3,"C4,J1",,,,,,
950366,2010,3,3,"C4,J1",,,,,,
940097,2010,3,3,"C4,J1",,,,,,
950164,2010,3,3,"C4,J1",,,,,,
93084,2010,3,3,"C4,J1",,,,,,
950339,2010,3,3,"C4,J1",,,,,,
950337,2010,3,3,"C4,J1",,,,,,
031115,2010,3,3,J1,,,,,,
940041,2010,3,3,"C4,J1",,,,,,
960721,2010,3,3,"C4,J1",,,,,,
960547,2010,3,3,"C4,J1",,,,,,
960720,2010,3,3,"C4,J1",,,,,,
960719,2010,3,3,"C4,J1",,,,,,
950430,2010,3,4,"C4,J1",,,,,,
960761,2010,3,4,"C4,J1",,,,,,
071161,2010,3,4,"C4,J1",,,,,,
960731,2010,3,4,"C4,J1",,,,,,
950176,2010,3,4,"C4,J1",,,,,,
950488,2010,3,4,"C4,J1",,,,,,
940028,2010,3,4,"C4,J1",,,,,,
93103,2010,3,4,"C4,J1",,,,,,
950365,2010,3,4,"C4,J1",,,,,,
950169,2010,3,4,"C4,J1",,,,,,
960679,2010,3,4,"C4,J1",,,,,,
960718,2010,3,4,"C4,J1",,,,,,
960549,2010,3,4,"C4,J1",,,,,,
93050,2010,3,4,"C4,J1",,,,,,
960732,2010,3,4,"C4,J1",,,,,,
970821,2010,3,5,"C4,J1",,,,,,
960763,2010,3,5,"C4,J1",,,,,,
960546,2010,3,5,"C4,J1",,,,,,
960717,2010,3,5,"C4,J1",,,,,,
95113,2010,3,5,"C4,J1",,,,,,
940029,2010,3,5,"C4,J1",,,,,,
960680,2010,3,5,D,,,,,,
041136,2010,3,5,"C4,J1",,,,,,
960760,2010,3,5,"C4,J1",,,,,,
960734,2010,3,6,"C4,J1",,,,,,
950273,2010,3,7,C3,,,,,,
020940,2010,3,8,"C4,J1",,,,,,
031119,2010,3,8,J1,,,,,,
021080,2010,3,8,"C4,J1",,,,,,
940063,2010,3,8,J1,,,,,,
031123,2010,3,8,J1,,,,,,
020943,2010,3,8,"C4,J1",,,,,,
021079,2010,3,8,"C4,J1",,,,,,
031126,2010,3,8,J1,,,,,,
970812,2010,3,8,"C4,J2",,,,,,
93102,2010,3,8,C4,,,,,,
020945,2010,3,9,"C4,J1",,,,,,
021008,2010,3,9,"C4,J1",,,,,,
021082,2010,3,9,"C4,J1",,,,,,
031117,2010,3,9,J1,,,,,,
021081,2010,3,9,"C4,J1",,,,,,
021009,2010,3,9,"C4,J1",,,,,,
020946,2010,3,9,"C4,J1",,,,,,
031108,2010,3,9,J1,,,,,,
960619,2010,3,9,"C4,J2",,,,,,
960619,2010,3,10,C4,,,,,,
970825,2010,3,10,"C4,J1",,,,,,
970800,2010,3,10,"C4,J1",,,,,,
031118,2010,3,10,J1,,,,,,
020944,2010,3,10,"C4,J1",,,,,,
031111,2010,3,10,J1,,,,,,
031107,2010,3,10,J1,,,,,,
031125,2010,3,11,J1,,,,,,
021012,2010,3,11,"C4,J1",,,,,,
031113,2010,3,11,J1,,,,,,
021077,2010,3,11,"C4,J1",,,,,,
970833,2010,3,11,"C4,J1",,,,,,
970826,2010,3,11,"C4,J1",,,,,,
960673,2010,3,11,C4,,,,,,
031109,2010,3,12,J1,,,,,,
970834,2010,3,12,"C4,J1",,,,,,
950331,2010,3,12,J2,,,,,,
021091,2010,3,13,"C4,J1",,,,,,
970836,2010,3,13,"C4,J1",,,,,,
950326,2010,3,15,D,,,,,,
950268,2010,3,16,J2,,,,,,
950274,2010,3,18,J2,,,,,,
960602,2010,3,20,"C4,J1",,,,,,
93081,2010,3,20,Q,,,,,,
960602,2010,3,20,"C4,J1",,,,,,
940067,2010,3,25,D,,,,,,
950193,2010,3,26,D,,,,,,
960619,2010,3,26,C4,,,,,,
950161,2010,3,26,Q,,,,,,
960555,2010,3,27,D,,,,,,
950201,2010,3,31,J2,,,,,,
950288,2010,4,1,J2,,,,,,
950324,2010,4,2,J2,,,,,,
93064,2010,4,5,J2,,,,,,
93033,2010,4,6,J2,,,,,,
970809,2010,4,7,Q,,,,,,
93027,2010,4,8,J2,,,,,,
950278,2010,4,22,J2,,,,,,
950269,2010,4,22,J2,,,,,,
950277,2010,4,22,J2,,,,,,
950275,2010,4,22,J2,,,,,,
950264,2010,4,23,J2,,,,,,
950364,2010,4,28,J2,,,,,,
93001,2010,5,12,J2,,,,,,
950424,2010,5,18,J2,,,,,,
020963,2010,5,19,J2,,,,,,
020876,2010,5,19,J2,,,,,,
020949,2010,5,27,J2,,,,,,
950289,2010,6,3,J2,,,,,,
950134,2010,6,8,D,,,,,,
960521,2010,6,8,D,,,,,,
020889,2010,6,8,D,,,,,,
021060,2010,6,20,D,,,,,,
071152,2010,6,22,J2,,,,,,
071152,2010,7,8,J2,,,,,,
960687,2010,7,9,D,,,,,,
950259,2010,7,22,J2,,,,,,
960686,2010,7,23,D,,,,,,
960584,2010,7,23,J2,,,,,,
960539,2010,7,28,J2,,,,,,
950259,2010,7,28,J2,,,,,,
93047,2010,7,28,J2,,,,,,
020882,2010,8,2,J2,,,,,,
960522,2010,8,3,D,,,,,,
950186,2010,8,5,C4,,,,,,
940044,2010,8,9,D,,,,,,
950265,2010,8,9,D,,,,,,
960544,2010,8,10,D,,,,,,
960523,2010,8,21,D,,,,,,
020890,2010,8,21,D,,,,,,
950186,2010,8,21,A2,,,,,,
93034,2010,8,27,J2,,,,,,
022005,2010,9,1,C4,,,,,,
960528,2010,9,6,D,,,,,,
022005,2010,9,7,C4,,,,,,
960528,2010,9,7,D,,,,,,
031127,2010,9,8,C4,,,,,,
970815,2010,9,9,J2,,,,,,
960577,2010,9,10,J2,,,,,,
960747,2010,9,10,J2,,,,,,
031127,2010,9,11,C4,,,,,,
960548,2010,9,14,D,,,,,,
960549,2010,9,15,D,,,,,,
93057,2010,9,15,D,,,,,,
950259,2010,9,15,J2,,,,,,
960704,2010,9,16,A2,,,,,,
950172,2010,9,21,D,,,,,,
960560,2010,9,30,D,,,,,,
950243,2010,9,30,D,,,,,,
950410,2010,10,6,J2,,,,,,
071162,2010,10,6,J2,,,,,,
020937,2010,10,13,D,,,,,,
020938,2010,10,14,D,,,,,,
950161,2010,10,26,C4,,,,,,
950132,2010,10,28,D,,,,,,
950486,2010,11,2,D,,,,,,
071152,2010,11,5,J2,,,,,,
950482,2010,11,10,D,,,,,,
93052,2010,11,12,D,,,,,,
960738,2010,11,17,J2,,,,,,
940020,2010,12,1,D,,,,,,
020947,2010,12,3,"C4,J1",,,,,,
940012,2010,12,6,"C4,J1",,,,,,
950141,2010,12,6,"C4,J1",,,,,,
93057,2010,12,7,D,,,,,,
940018,2010,12,7,"C4,J1",,,,,,
960516,2010,12,7,"C4,J1",,,,,,
960597,2010,12,8,D,,,,,,
990840,2010,12,8,J2,,,,,,
970785,2010,12,8,"C4,J1",,,,,,
950110,2010,12,8,"C4,J1",,,,,,
950137,2010,12,8,"C4,J1",,,,,,
950128,2010,12,8,"C4,J1",,,,,,
950107,2010,12,9,"C4,J1",,,,,,
960517,2010,12,9,"C4,J1",,,,,,
950131,2010,12,9,"C4,J1",,,,,,
950105,2010,12,9,"C4,J1",,,,,,
940023,2010,12,10,"C4,J1",,,,,,
940017,2010,12,10,"C4,J1",,,,,,
950104,2010,12,10,"C4,J1",,,,,,
940001,2010,12,10,"C4,J1",,,,,,
950150,2010,12,11,"C4,J1",,,,,,
940002,2010,12,11,"C4,J1",,,,,,
960533,2010,12,12,"C4,J1",,,,,,
950152,2010,12,12,"C4,J1",,,,,,
960510,2010,12,12,"C4,J1",,,,,,
950114,2010,12,12,"C4,J1",,,,,,
950178,2010,12,13,"C4,J1",,,,,,
950210,2010,12,13,"C4,J1",,,,,,
950158,2010,12,13,"C4,J1",,,,,,
950162,2010,12,13,"C4,J1",,,,,,
950109,2010,12,13,"C4,J1",,,,,,
950116,2010,12,13,"C4,J1",,,,,,
960513,2010,12,14,"C4,J1",,,,,,
950177,2010,12,14,"C4,J1",,,,,,
950170,2010,12,14,"C4,J1",,,,,,
950172,2010,12,14,"C4,J1",,,,,,
950174,2010,12,14,"C4,J1",,,,,,
940010,2010,12,14,"C4,J1",,,,,,
950134,2010,12,15,"C4,J1",,,,,,
970795,2010,12,15,"C4,J1",,,,,,
940036,2010,12,15,"B,J1",,,,,,
950123,2010,12,15,"C4,J1",,,,,,
950203,2010,12,15,"C4,J1",,,,,,
950165,2010,12,15,"C4,J1",,,,,,
950154,2010,12,16,"C4,J1",,,,,,
950183,2010,12,16,"C3,J1",,,,,,
950205,2010,12,16,"C4,J1",,,,,,
940019,2010,12,16,"C4,J1",,,,,,
950184,2010,12,17,"C4,J1",,,,,,
940030,2010,12,17,"B,J1",,,,,,
960702,2010,12,18,J2,,,,,,
950189,2010,12,18,"C4,J1",,,,,,
950191,2010,12,18,"C4,J1",,,,,,
940033,2010,12,19,"C4,J1",,,,,,
970799,2010,12,19,"C4,J1",,,,,,
970809,2010,12,20,"C4,J1",,,,,,
950198,2010,12,20,"C4,J1",,,,,,
950204,2010,12,20,"C4,J1",,,,,,
950202,2010,12,21,"C4,J1",,,,,,
950284,2010,12,21,"C4,J1",,,,,,
950283,2010,12,21,"C4,J1",,,,,,
950258,2010,12,21,"C4,J1",,,,,,
950244,2010,12,22,"C4,J1",,,,,,
950267,2010,12,22,"C4,J1",,,,,,
970798,2010,12,24,Q,,,,,,
960566,2011,1,11,"C4,J1",,,,,,
93062,2011,1,11,"C4,J1",,,,,,
950245,2011,1,12,"C4,J1",,,,,,
950249,2011,1,12,"C4,J1",,,,,,
93096,2011,1,12,"C4,J1",,,,,,
93078,2011,1,12,"C4,J1",,,,,,
950253,2011,1,13,"C4,J1",,,,,,
960577,2011,1,13,"C4,J1",,,,,,
960635,2011,1,13,"B,J1",,,,,,
950303,2011,1,13,"C4,J1",,,,,,
021098,2011,1,13,J2,,,,,,
950255,2011,1,14,"C4,J1",,,,,,
950261,2011,1,14,"C4,J1",,,,,,
940068,2011,1,14,"C4,J1",,,,,,
950315,2011,1,14,"C4,J1",,,,,,
960641,2011,1,15,"C4,J1",,,,,,
950327,2011,1,15,"C4,J1",,,,,,
960637,2011,1,15,"C4,J1",,,,,,
950314,2011,1,15,"C4,J1",,,,,,
960645,2011,1,16,"C4,J1",,,,,,
960648,2011,1,16,"C4,J1",,,,,,
950188,2011,1,16,D,,,,,,
960529,2011,1,22,A2,,,,,,
940042,2011,1,22,D,,,,,,
93034,2011,2,7,J2,,,,,,
93034,2011,2,7,J2,,,,,,
950279,2011,2,16,D,,,,,,
950198,2011,2,17,D,,,,,,
940035,2011,2,17,D,,,,,,
021087,2011,2,21,Q,,,,,,
960714,2011,2,22,Q,,,,,,
950486,2011,2,22,Q,,,,,,
950186,2011,2,23,D,,,,,,
940048,2011,3,2,D,,,,,,
021025,2011,4,21,D,,,,,,
940029,2011,4,21,B,,,,,,
93013,2011,4,22,J2,,,,,,
950321,2011,5,27,J2,,,,,,
020987,2011,6,15,J2,,,,,,
960501,2011,6,17,J2,,,,,,
940003,2011,7,5,J2,,,,,,
950251,2011,7,7,A2,,,,,,
93006,2011,7,7,D,,,,,,
950120,2011,7,7,D,,,,,,
950343,2011,7,12,J2,,,,,,
940043,2011,7,13,D,,,,,,
960587,2011,7,14,D,,,,,,
950343,2011,7,15,J2,,,,,,
950129,2011,7,16,D,,,,,,
970785,2011,7,18,D,,,,,,
960550,2011,7,21,J2,,,,,,
020851,2011,7,25,D,,,,,,
021033,2011,7,25,D,,,,,,
020852,2011,7,27,D,,,,,,
960590,2011,7,27,D,,,,,,
93033,2011,7,29,J2,,,,,,
93036,2011,7,29,J2,,,,,,
041131,2011,8,1,J2,,,,,,
029059,2011,8,2,D,,,,,,
990840,2011,8,6,J2,,,,,,
950309,2011,8,8,J2,,,,,,
950309,2011,8,11,J2,,,,,,
950127,2011,8,22,D,,,,,,
950414,2011,8,23,J2,,,,,,
98H003,2011,8,24,D,,,,,,
98H004,2011,8,24,D,,,,,,
960590,2011,8,25,D,,,,,,
960590,2011,8,27,D,,,,,,
950264,2011,8,30,J2,,,,,,
960707,2011,8,30,J2,,,,,,
031128,2011,9,8,A2,,,,,,
960707,2011,9,20,A2,,,,,,
021070,2011,9,20,J2,,,,,,
950481,2011,9,21,J2,,,,,,
960742,2011,9,26,J2,,,,,,
950408,2011,9,27,D,,,,,,
950411,2011,9,27,D,,,,,,
98H018,2011,9,29,J2,,,,,,
960596,2011,10,3,A2,,,,,,
021046,2011,10,6,J2,,,,,,
960585,2011,10,12,J2,,,,,,
031111,2011,10,26,J2,,,,,,
960714,2011,11,7,J2,,,,,,
960686,2011,11,9,J2,,,,,,
970805,2011,11,19,E,,,,,,
950210,2011,11,29,D,,,,,,
970801,2011,12,1,A1,,,,,,
020941,2011,12,2,A1,,,,,,
950206,2011,12,2,A1,,,,,,
020942,2011,12,5,A1,,,,,,
960561,2011,12,5,A1,,,,,,
020937,2011,12,6,A1,,,,,,
020939,2011,12,6,A1,,,,,,
960559,2011,12,7,A1,,,,,,
020940,2011,12,7,A1,,,,,,
022005,2011,12,8,"A1,J1",,,,,,
020938,2011,12,8,A1,,,,,,
020945,2011,12,12,A1,,,,,,
020946,2011,12,12,A1,,,,,,
940041,2011,12,13,A1,,,,,,
020944,2011,12,13,A1,,,,,,
950202,2011,12,13,D,,,,,,
950200,2011,12,14,A1,,,,,,
020943,2011,12,14,A1,,,,,,
950180,2011,12,15,A1,,,,,,
020936,2011,12,15,A1,,,,,,
960549,2011,12,16,A1,,,,,,
091179,2011,12,16,A1,,,,,,
950176,2011,12,17,A1,,,,,,
940029,2011,12,18,A1,,,,,,
960546,2011,12,18,A1,,,,,,
950169,2011,12,19,A1,,,,,,
950209,2011,12,23,D,,,,,,
93012,2011,12,26,"A1,J1",,,,,,
93006,2011,12,27,"A1,J1",,,,,,
93011,2011,12,28,"A1,J1",,,,,,
940013,2012,1,6,"A1,J1",,,,,,
950210,2012,1,10,A1,,,,,,
950212,2012,1,10,A1,,,,,,
950214,2012,1,10,A1,,,,,,
950201,2012,1,11,"A1,J1",,,,,,
950205,2012,1,11,A1,,,,,,
950209,2012,1,11,"A1,J1",,,,,,
960514,2012,1,11,"A1,J1",,,,,,
960563,2012,1,11,"A1,J1",,,,,,
970787,2012,1,11,"A1,J1",,,,,,
940038,2012,1,12,"A1,J1",,,,,,
950207,2012,1,12,A1,,,,,,
960521,2012,1,12,"A1,J1",,,,,,
020920,2012,1,12,"A1,J1",,,,,,
940040,2012,1,13,"A1,J1",,,,,,
950122,2012,1,13,"A1,J1",,,,,,
950125,2012,1,13,"A1,J1",,,,,,
950202,2012,1,13,A1,,,,,,
960560,2012,1,13,"A1,J1,B",,,,,,
010845,2012,1,13,"A1,J1",,,,,,
950179,2012,1,16,"A1,J1",,,,,,
970797,2012,1,16,"A1,J1",,,,,,
940037,2012,1,17,"A1,J1",,,,,,
950138,2012,1,17,"A1,J1",,,,,,
950178,2012,1,17,A1,,,,,,
970793,2012,1,17,"A1,J1",,,,,,
111184,2012,1,17,"A1,J1",,,,,,
950177,2012,1,18,A1,,,,,,
020918,2012,1,18,"A1,J1",,,,,,
11S070,2012,1,18,"A1,J1",,,,,,
960550,2012,1,19,"A1,J1",,,,,,
950129,2012,1,19,"A1,J1",,,,,,
020917,2012,1,19,"A1,J1",,,,,,
111185,2012,1,19,"A1,J1",,,,,,
940036,2012,1,19,A1,,,,,,
950140,2012,1,19,"A1,J1",,,,,,
950143,2012,1,20,"A1,J1",,,,,,
960548,2012,1,20,"A1,J1",,,,,,
950175,2012,1,20,"A1,J1",,,,,,
970794,2012,1,20,"A1,J1",,,,,,
950174,2012,1,21,A1,,,,,,
950172,2012,1,22,A1,,,,,,
020915,2012,1,22,"A1,J1",,,,,,
020912,2012,1,23,A1,,,,,,
020916,2012,1,23,"A1,J1",,,,,,
950120,2012,1,24,"A1,J1",,,,,,
950396,2012,1,24,"A1,J1",,,,,,
020911,2012,1,24,"A1,J1",,,,,,
020914,2012,1,24,"A1,J1",,,,,,
950121,2012,1,25,"A1,J1",,,,,,
950380,2012,1,25,"A1,J1",,,,,,
970788,2012,1,25,"A1,J1",,,,,,
020910,2012,1,25,"A1,J1",,,,,,
051145,2012,1,25,"A1,J1",,,,,,
950115,2012,1,26,"A1,J1",,,,,,
950119,2012,1,26,"A1,J1",,,,,,
950166,2012,1,26,"A1,J1",,,,,,
950389,2012,1,26,"A1,J1",,,,,,
970796,2012,1,26,"A1,J1",,,,,,
950394,2012,1,27,"A1,J1",,,,,,
020907,2012,1,27,"A1,J1",,,,,,
020909,2012,1,27,"A1,J1",,,,,,
950163,2012,1,28,"A1,J1",,,,,,
950165,2012,1,28,A1,,,,,,
020904,2012,1,29,"A1,J1",,,,,,
020908,2012,1,29,"A1,J1",,,,,,
950159,2012,1,30,"A1,J1",,,,,,
950401,2012,1,30,"A1,J1",,,,,,
960509,2012,1,30,"A1,J1",,,,,,
970782,2012,1,30,"A1,J1",,,,,,
970795,2012,1,30,A1,,,,,,
940087,2012,1,31,"A1,J1",,,,,,
950387,2012,1,31,"A1,J1",,,,,,
970798,2012,1,31,"A1,J1",,,,,,
020903,2012,1,31,"A1,J1",,,,,,
950453,2012,2,1,"A1,J1",,,,,,
950158,2012,2,1,A1,,,,,,
950398,2012,2,1,"A1,J1",,,,,,
960534,2012,2,1,"A1,J1",,,,,,
940077,2012,2,2,"A1,J1",,,,,,
940026,2012,2,2,"A1,J1",,,,,,
950162,2012,2,2,A1,,,,,,
950185,2012,2,3,"A1,J1",,,,,,
950455,2012,2,3,"A1,J1",,,,,,
960677,2012,2,3,"A1,J1",,,,,,
020905,2012,2,3,"A1,J1",,,,,,
940031,2012,2,4,"A1,J1",,,,,,
950167,2012,2,4,"A1,J1",,,,,,
950170,2012,2,5,A1,,,,,,
950171,2012,2,5,"A1,J1",,,,,,
950173,2012,2,6,"A1,J1",,,,,,
950369,2012,2,6,"A1,J1",,,,,,
960770,2012,2,6,"A1,J1",,,,,,
020913,2012,2,6,"A1,J1",,,,,,
07S069,2012,2,6,A1,,,,,,
950416,2012,2,7,"A1,J1",,,,,,
950459,2012,2,7,"A1,J1",,,,,,
960547,2012,2,7,A1,,,,,,
940028,2012,2,8,A1,,,,,,
940080,2012,2,8,"A1,J1",,,,,,
960503,2012,2,8,"A1,J1",,,,,,
960505,2012,2,8,"A1,J1",,,,,,
950427,2012,2,9,"A1,J1",,,,,,
950164,2012,2,9,A1,,,,,,
960506,2012,2,9,"A1,J1",,,,,,
940027,2012,2,9,A1,,,,,,
970780,2012,2,10,"A1,J1",,,,,,
950438,2012,2,10,"A1,J1",,,,,,
950160,2012,2,10,A1,,,,,,
950101,2012,2,10,"A1,J1",,,,,,
950161,2012,2,11,A1,,,,,,
950216,2012,2,12,A1,,,,,,
020947,2012,2,12,A1,,,,,,
950432,2012,2,13,"A1,J1",,,,,,
950464,2012,2,13,"A1,J1",,,,,,
950112,2012,2,14,"A1,J1",,,,,,
950242,2012,2,14,"A1,J1",,,,,,
950468,2012,2,14,"A1,J1",,,,,,
970791,2012,2,14,"A1,J1",,,,,,
970828,2012,2,14,"A1,J1",,,,,,
950241,2012,2,15,"A1,J1",,,,,,
950485,2012,2,15,"A1,J1",,,,,,
960672,2012,2,15,"A1,J1",,,,,,
93004,2012,2,16,A1,,,,,,
93010,2012,2,16,A1,,,,,,
950133,2012,2,16,"A1,J1",,,,,,
950139,2012,2,16,"A1,J1",,,,,,
950414,2012,2,16,"A1,J1",,,,,,
950491,2012,2,16,"A1,J1",,,,,,
93002,2012,2,17,A1,,,,,,
93014,2012,2,17,A1,,,,,,
950142,2012,2,17,"A1,J1",,,,,,
950413,2012,2,17,"A1,J1",,,,,,
950215,2012,2,18,A1,,,,,,
93009,2012,2,20,A1,,,,,,
940079,2012,2,20,"A1,J1",,,,,,
950472,2012,2,20,"A1,J1",,,,,,
970784,2012,2,20,"A1,J1",,,,,,
93022,2012,2,21,A1,,,,,,
950408,2012,2,21,"A1,J1",,,,,,
950470,2012,2,21,"A1,J1",,,,,,
93003,2012,2,22,A1,,,,,,
950411,2012,2,22,"A1,J1",,,,,,
960709,2012,2,22,"A1,J1",,,,,,
052007,2012,2,22,"A1,J1",,,,,,
970797,2012,2,22,B,,,,,,
940090,2012,2,23,"A1,J1",,,,,,
960543,2012,2,23,A1,,,,,,
020965,2012,2,23,"A1,J1",,,,,,
071159,2012,2,24,A1,,,,,,
950477,2012,2,24,"A1,J1",,,,,,
960544,2012,2,24,A1,,,,,,
960627,2012,2,24,A1,,,,,,
93018,2012,2,27,A1,,,,,,
950225,2012,2,27,A1,,,,,,
960582,2012,2,27,A1,,,,,,
960583,2012,2,27,A1,,,,,,
960713,2012,2,27,"A1,J1",,,,,,
940042,2012,2,28,A1,,,,,,
960581,2012,2,28,A1,,,,,,
93015,2012,2,28,A1,,,,,,
93021,2012,2,28,A1,,,,,,
950481,2012,2,28,"A1,J1",,,,,,
92110,2012,2,29,A1,,,,,,
950226,2012,2,29,A1,,,,,,
950483,2012,2,29,"A1,J1",,,,,,
960584,2012,2,29,A1,,,,,,
960756,2012,2,29,A1,,,,,,
93024,2012,3,1,A1,,,,,,
93025,2012,3,1,A1,,,,,,
